doc_id,sentence_id,amr_string
11,11_354,"# ::tok So she explained : "" This is Europe . ” On that day , that Ukrainian mother , felt that Europe was her home .
# ::alignments c~0 s~1 e~2 m2~3 t3~5 c2~7 n~7 0~7 t~11 d~12 t2~14 c4~15 n2~15 2~15 p~16 h~16 m~16 f~18 c3~20 n3~20 1~20 h2~23
(m2 / multi-sentence
    :rel (t2 / that)
    :snt1 (c / cause-01
        :ARG1 (e / explain-01
            :ARG0 (s / she)
            :ARG1 (c2 / continent
                :name (n / name
                    :op1 ""Europe"")
                :domain (t3 / this))))
    :snt2 (f / feel-01
        :ARG0 (p / person
            :ARG0-of (h / have-rel-role-91
                :ARG2 (m / mother))
            :mod (c4 / country
                :name (n2 / name
                    :op1 ""Ukraine"")))
        :ARG1 (h2 / home
            :domain (c3 / continent
                :name (n3 / name
                    :op1 ""Europe""))
            :poss p)
        :time (d / day
            :mod (t / that))))
"
11,11_355,"# ::tok Because "" home is where we trust each other” .
# ::alignments c~0 h~2 w~5 t~6 e~7 o~8
(c / cause-01
    :ARG0 (t / trust-02
        :ARG0 (w / we)
        :ARG1 (o / other”
            :mod (e / each))
        :location (h / home)))
"
11,11_356,"# ::tok And the people of Ukraine could trust their fellow Europeans .
# ::alignments a~0 p~2 c2~4 n~4 1~4 p3~5 t~6 f~8 c~9 n2~9 0~9 p2~10
(a / and
    :op2 (p3 / possible-01
        :ARG1 (t / trust-02
            :ARG0 (p / person
                :mod (c2 / country
                    :name (n / name
                        :op1 ""Ukraine"")))
            :ARG1 (p2 / person
                :mod (c / continent
                    :name (n2 / name
                        :op1 ""Europe""))
                :mod (f / fellow)
                :poss p))))
"
11,11_357,"# ::tok Her name was Victoria Amelina .
# ::alignments s~0 n2~1 p~3 n~3 1~3 0~4
(n2 / name-01
    :ARG1 (s / she)
    :ARG2 (p / person
        :name (n / name
            :op1 ""Victoria""
            :op2 ""Amelina"")))
"
11,11_358,"# ::tok She was one of the great young writers of her generation and a tireless activist for justice .
# ::alignments s~0 i~2 g2~5 y~6 p~7 w~7 g~10 a2~11 t~13 a~14 j~16
(a2 / and
    :op1 (i / include-91
        :ARG1 (s / she)
        :ARG2 (p / person
            :ARG0-of (w / write-01)
            :mod (y / young)
            :mod (g2 / great)
            :time (g / generation
                :poss s)))
    :op2 (a / activist
        :purpose (j / justice)
        :domain s
        :mod (t / tireless)))
"
11,11_359,"# ::tok Once her son was safe , Victoria returned to Ukraine to document Russia 's war crimes .
# ::alignments p~2 h~2 s2~2 s~4 p2~6 n~6 2~6 r~7 c~9 n2~9 1~9 d~11 c2~12 n3~12 0~12 w~14 c3~15
(r / return-01
    :purpose (d / document-01
        :ARG0 (p2 / person
            :name (n / name
                :op1 ""Victoria""))
        :ARG1 (c3 / crime
            :mod (w / war)
            :poss (c2 / country
                :name (n3 / name
                    :op1 ""Russia""))))
    :ARG1 p2
    :ARG4 (c / country
        :name (n2 / name
            :op1 ""Ukraine""))
    :time (s / safe-01
        :ARG1 (p / person
            :ARG0-of (h / have-rel-role-91
                :ARG1 p2
                :ARG2 (s2 / son)))))
"
11,11_360,"# ::tok One year later she was killed by a Russian ballistic missile , while having dinner with colleagues .
# ::alignments 0~0 t~1 y~1 l~2 m2~2 s~3 k~5 c2~8 n~8 1~8 b~9 m~10 d~14 c~16
(k / kill-01
    :ARG1 (s / she)
    :ARG2 (m / missile
        :mod (b / ballistics)
        :mod (c2 / country
            :name (n / name
                :op1 ""Russia"")))
    :time (l / late
        :degree (m2 / more)
        :op1 (t / temporal-quantity
            :quant 1
            :unit (y / year)))
    :time (d / dine-01
        :ARG0 s
        :accompanier (c / colleague)))
"
11,11_361,"# ::tok The victim of a Russian war crime , one of countless attacks against innocent civilians .
# ::alignments v~1 c3~4 n~4 0~4 w~5 c4~6 i~8 c2~10 a~11 i2~13 c~14
(v / victim
    :ARG1-of (c4 / crime-02
        :ARG0 (c3 / country
            :name (n / name
                :op1 ""Russia""))
        :ARG1-of (i / include-91
            :ARG2 (a / attack-01
                :quant (c2 / countless)
                :ARG1 (c / civilian
                    :ARG1-of (i2 / innocent-01))))
        :mod (w / war)))
"
11,11_362,"# ::tok Amelina was with three friends that day – including Héctor Abad Faciolince , a fellow writer from Colombia .
# ::alignments p~0 n~0 2~0 0~3 p2~4 h~4 f2~4 t~5 d~6 i~8 p3~9 n2~9 5~9 1~10 4~11 f~14 w~15 c~17 n3~17 3~17
(i / include-91
    :ARG1 (p / person
        :name (n / name
            :op1 ""Amelina""))
    :ARG1 (p3 / person
        :name (n2 / name
            :op1 ""Héctor""
            :op2 ""Abad""
            :op3 ""Faciolince"")
        :ARG0-of (w / write-01)
        :mod (f / fellow)
        :source (c / country
            :name (n3 / name
                :op1 ""Colombia"")))
    :ARG2 (p2 / person
        :quant 3
        :ARG0-of (h / have-rel-role-91
            :ARG1 p
            :ARG2 (f2 / friend)))
    :time (d / day
        :mod (t / that)))
"
11,11_363,"# ::tok He is part of a campaign called "" Aguanta , Ucrania” – "" Resist , Ukraine” , created to tell Latin Americans of Russia 's war of aggression and attacks on civilians .
# ::alignments h~0 p~2 a2~4 c3~5 c2~6 g~8 c~10 r~13 c6~17 t~19 p2~20 w2~20 n~20 1~20 0~20 c5~23 n2~23 2~23 w~25 a~27 a3~28 a4~29 c4~31
(p / participate-01
    :ARG0 (h / he)
    :ARG1 (c3 / campaign-01
        :ARG1 (a2 / and
            :op1 (g / Aguanta)
            :op2 (c / Ucrania”)
            :op3 (r / resist-01))
        :ARG1-of (c2 / call-01
            :ARG2 a2)
        :ARG1-of (c6 / create-01
            :purpose (t / tell-01
                :ARG0 c3
                :ARG1 (w / war-01
                    :ARG0 (c5 / country
                        :name (n2 / name
                            :op1 ""Russia""))
                    :ARG2 (a3 / and
                        :op1 (a / aggression)
                        :op2 (a4 / attack-01
                            :ARG0 c5
                            :ARG1 (c4 / civilian))))
                :ARG2 (p2 / person
                    :mod (w2 / world-region
                        :name (n / name
                            :op1 ""Latin""
                            :op2 ""America"")))))))
"
11,11_364,"# ::tok But Héctor could never imagine becoming the target himself .
# ::alignments c~0 p~1 n~1 1~1 p3~2 0~3 e~3 i~4 b~5 p2~7 t~7
(c / contrast-01
    :ARG2 (p3 / possible-01
        :ARG1 (i / imagine-01
            :ARG0 (p / person
                :name (n / name
                    :op1 ""Héctor""))
            :ARG1 (b / become-01
                :ARG1 p
                :ARG2 (p2 / person
                    :ARG1-of (t / target-01))))
        :polarity -
        :time (e / ever)))
"
11,11_365,"# ::tok Afterwards , he said he did n't know why he lived and she died .
# ::alignments a~0 h~2 s~3 0~6 k~7 t~8 c~8 l~10 a2~11 s2~12 d~13
(s / say-01
    :ARG0 (h / he)
    :ARG1 (k / know-01
        :ARG0 h
        :ARG1 (t / thing
            :ARG0-of (c / cause-01
                :ARG1 (a2 / and
                    :op1 (l / live-01
                        :ARG0 h)
                    :op2 (d / die-01
                        :ARG1 (s2 / she)))))
        :polarity -)
    :time (a / afterwards))
"
11,11_366,"# ::tok But now he is telling the world about Victoria .
# ::alignments c~0 n2~1 h~2 t~4 w~6 p~8 n~8 0~8
(c / contrast-01
    :ARG2 (t / tell-01
        :ARG0 (h / he)
        :ARG1 (p / person
            :name (n / name
                :op1 ""Victoria""))
        :ARG2 (w / world)
        :time (n2 / now)))
"
11,11_367,"# ::tok To save her memory and to end this war .
# ::alignments h~0 s~1 s2~2 m~3 a~4 e~6 t~7 w~8
(h / have-purpose-91
    :ARG2 (a / and
        :op1 (s / save-02
            :ARG1 (m / memory
                :poss (s2 / she)))
        :op2 (e / end-01
            :ARG1 (w / war
                :mod (t / this)))))
"
11,11_368,"# ::tok And I am honoured that Héctor is here with us today .
# ::alignments a~0 i~1 h2~3 p~5 n~5 0~5 h~7 w~9 t~10
(a / and
    :op2 (h2 / honor-01
        :ARG1 (i / i)
        :ARG2 (h / here
            :accompanier (w / we)
            :domain (p / person
                :name (n / name
                    :op1 ""Héctor""))
            :time (t / today))))
"
11,11_369,"# ::tok And I want you to know that we will keep the memory of Victoria – and all other victims – alive .
# ::alignments a2~0 i~1 w~2 y~3 k2~5 w2~7 k~9 m~11 p~13 n~13 0~13 a3~15 a~16 o~17 v~18 l~20
(a2 / and
    :op2 (w / want-01
        :ARG0 (i / i)
        :ARG1 (k2 / know-01
            :ARG0 (y / you)
            :ARG1 (k / keep-01
                :ARG0 (w2 / we)
                :ARG1 (m / memory
                    :topic (a3 / and
                        :ARG0-of (l / live-01)
                        :op1 (p / person
                            :name (n / name
                                :op1 ""Victoria""))
                        :op2 (v / victim
                            :mod (o / other)
                            :mod (a / all))))))))
"
11,11_370,"# ::tok Aguanta , Ucrania .
# ::alignments c~0 n~0 0~0 c2~2 n2~2 1~2
(c / city
    :name (n / name
        :op1 ""Aguanta"")
    :location (c2 / country
        :name (n2 / name
            :op1 ""Ucrania"")))
"
11,11_371,"# ::tok Slava Ukraini !
# ::alignments p~0 n~0 0~0 1~0 2~2
(p / person
    :name (n / name
        :op1 ""Slava""
        :op2 ""Ukraine"")
    :mode expressive)
"
11,11_372,"# ::tok Honourable Members , We will be at Ukraine 's side every step of the way .
# ::alignments h2~0 p~1 h~1 m~1 s~2 w2~3 c~7 n~7 0~7 s2~9 e~10 s3~11 w~14
(s / say-01
    :ARG1 (s2 / side-01
        :ARG0 (w2 / we)
        :ARG1 (c / country
            :name (n / name
                :op1 ""Ukraine""))
        :extent (s3 / step
            :mod (e / every)
            :part-of (w / way)))
    :ARG2 (p / person
        :ARG0-of (h / have-org-role-91
            :ARG2 (m / member
                :mod (h2 / honorable)))))
"
11,11_373,"# ::tok For as long as it takes .
# ::alignments l~2 t2~3 i~4 t~5 e~6
(l / last-01
    :ARG2 (t2 / temporal-quantity
        :ARG1-of (t / take-10
            :ARG0 (i / it))
        :degree (e / equal)))
"
11,11_374,"# ::tok Since the start of the war , four million Ukrainians have found refuge in our Union .
# ::alignments s~0 s2~2 w~5 0~7 c~9 n~9 1~9 p~10 f~11 r~12 w2~14 o~15 n2~15 2~15
(f / find-01
    :ARG0 (p / person
        :quant 4000000
        :mod (c / country
            :name (n / name
                :op1 ""Ukraine"")))
    :ARG1 (r / refuge)
    :ARG2 (o / organization
        :name (n2 / name
            :op1 ""Union"")
        :poss (w2 / we))
    :time (s / since
        :op1 (s2 / start-01
            :ARG1 (w / war))))
"
11,11_375,"# ::tok And I want to say to them that they are as welcome now as they were in those fateful first weeks .
# ::alignments a~0 i~1 w~2 s~4 t2~8 w3~11 n~12 e~13 w4~14 t~17 f~18 o~19 0~19 w2~20
(a / and
    :op2 (w / want-01
        :ARG0 (i / i)
        :ARG1 (s / say-01
            :ARG0 i
            :ARG1 (w3 / welcome-01
                :ARG1 (t2 / they)
                :compared-to (w4 / welcome-01
                    :ARG1 t2
                    :time (w2 / week
                        :mod (f / fateful)
                        :mod (t / that)
                        :ord (o / ordinal-entity
                            :value 1)))
                :degree (e / equal)
                :time (n / now))
            :ARG2 t2)))
"
11,11_376,"# ::tok We have ensured that they have access to housing , healthcare , the job market and much more .
# ::alignments w~0 e~2 t~4 a~6 h2~8 h~10 j~13 m~14 a2~15 m3~16 m2~17
(e / ensure-01
    :ARG0 (w / we)
    :ARG1 (a / access-01
        :ARG0 (t / they)
        :ARG1 (a2 / and
            :op1 (h2 / house-01)
            :op2 (h / healthcare)
            :op3 (m / market
                :mod (j / job))
            :op4 (m2 / more
                :quant (m3 / much)))))
"
11,11_377,"# ::tok Honourable Members , this was Europe answering the call of history .
# ::alignments h3~0 p~1 h~1 m~1 s~2 t~3 c2~5 n~5 0~5 a~6 c~8 h2~10
(s / say-01
    :ARG1 (c2 / continent
        :name (n / name
            :op1 ""Europe"")
        :ARG0-of (a / answer-01
            :ARG1 (c / call-02
                :ARG0 (h2 / history)))
        :domain (t / this))
    :ARG2 (p / person
        :ARG0-of (h / have-org-role-91
            :ARG2 (m / member
                :mod (h3 / honorable)))))
"
11,11_378,"# ::tok And so I am proud to announce that the Commission will propose to extend our temporary protection to Ukrainians in the EU .
# ::alignments a~0 c~1 i~2 p2~4 a2~6 o~9 n~9 0~9 p3~11 e~13 w~14 t~15 p4~16 c2~18 n2~18 2~18 p~21 h~21 o2~21 n3~21 1~21
(a / and
    :op2 (c / cause-01
        :ARG1 (p2 / pride-01
            :ARG0 (i / i)
            :ARG2 (a2 / announce-01
                :ARG0 i
                :ARG1 (p3 / propose-01
                    :ARG0 (o / organization
                        :name (n / name
                            :op1 ""Commission""))
                    :ARG1 (e / extend-01
                        :ARG0 o
                        :ARG1 (p4 / protect-01
                            :ARG0 (w / we)
                            :ARG1 (p / person
                                :ARG0-of (h / have-org-role-91
                                    :ARG1 (o2 / organization
                                        :name (n3 / name
                                            :op1 ""EU"")))
                                :mod (c2 / country
                                    :name (n2 / name
                                        :op1 ""Ukraine"")))
                            :duration (t / temporary))))))))
"
11,11_379,"# ::tok Our support to Ukraine will endure .
# ::alignments w~0 s~1 c~3 n~3 0~3 e~5
(e / endure-01
    :ARG1 (s / support-01
        :ARG0 (w / we)
        :ARG1 (c / country
            :name (n / name
                :op1 ""Ukraine""))))
"
11,11_380,"# ::tok We have provided 12 billion euros this year alone to help pay wages and pensions .
# ::alignments w2~0 p3~2 0~3 m~5 e~5 t~6 y~7 a~8 h~10 p~11 w~12 a2~13 p2~14
(p3 / provide-01
    :purpose (h / help-01
        :ARG0 (w2 / we)
        :ARG1 (p / pay-01
            :ARG3 (a2 / and
                :op1 (w / wage)
                :op2 (p2 / pension))))
    :ARG0 w2
    :ARG1 (m / monetary-quantity
        :quant 12000000000
        :unit (e / euro))
    :time (y / year
        :mod (t / this)
        :mod (a / alone)))
"
11,11_381,"# ::tok To help keep hospitals , schools and other services running .
# ::alignments h~0 h2~1 k~2 h3~3 s~5 a~6 o~7 s2~8 r~9
(h / have-purpose-91
    :ARG2 (h2 / help-01
        :ARG1 (k / keep-02
            :ARG1 (r / run-01
                :ARG1 (a / and
                    :op1 (h3 / hospital)
                    :op2 (s / school)
                    :op3 (s2 / service
                        :mod (o / other)))))))
"
11,11_382,"# ::tok And through our ASAP proposal we are ramping up ammunition production to help match Ukraine 's immediate needs .
# ::alignments a2~0 t~4 p2~4 w~5 r~7 a~9 p~10 h~12 m~13 c~14 n~14 0~14 i~16 t2~17 n2~17
(a2 / and
    :op2 (r / ramp-up-01
        :purpose (h / help-01
            :ARG0 (w / we)
            :ARG1 (m / match-01
                :ARG1 (p / produce-01
                    :ARG1 (a / ammunition))
                :ARG2 (t2 / thing
                    :ARG1-of (n2 / need-01
                        :ARG0 (c / country
                            :name (n / name
                                :op1 ""Ukraine""))
                        :time (i / immediate)))))
        :ARG0 w
        :ARG1 p
        :instrument (t / thing
            :ARG1-of (p2 / propose-01
                :ARG0 w
                :time i))))
"
11,11_383,"# ::tok But we are also looking further ahead .
# ::alignments c~0 w~1 a2~3 l~4 f~5 a~6
(c / contrast-01
    :ARG2 (l / look-01
        :ARG0 (w / we)
        :ARG1 (a / ahead
            :degree (f / further))
        :mod (a2 / also)))
"
11,11_384,"# ::tok This is why we have proposed an additional 50 billion euros over four years for investment and reforms .
# ::alignments t2~0 c~2 w~3 p~5 a~7 1~8 m~10 e~10 0~12 t~13 y~13 i~15 a2~16 r~17
(c / cause-01
    :ARG0 (t2 / this)
    :ARG1 (p / propose-01
        :purpose (a2 / and
            :op1 (i / invest-01)
            :op2 (r / reform-01))
        :ARG0 (w / we)
        :ARG1 (m / monetary-quantity
            :quant 500000000000
            :mod (a / additional)
            :unit (e / euro))
        :duration (t / temporal-quantity
            :quant 4
            :unit (y / year))))
"
11,11_385,"# ::tok This will help build Ukraine 's future to rebuild a modern and prosperous country .
# ::alignments t~0 h~2 b~3 c~4 n~4 0~4 f~6 r~8 m~10 p~12 c2~13
(h / help-01
    :ARG0 (t / this)
    :ARG1 (b / build-01
        :purpose (r / rebuild-01
            :ARG0 (c / country
                :name (n / name
                    :op1 ""Ukraine""))
            :ARG1 (c2 / country
                :ARG0-of (p / prosper-01)
                :ARG1-of (m / modern-02)))
        :ARG0 t
        :ARG1 (f / future
            :poss c)))
"
11,11_386,"# ::tok And that future is clear to see .
# ::alignments a~0 t~1 f~2 c~4 s~6
(a / and
    :op2 (c / clear-06
        :ARG1 (s / see-01
            :ARG1 (f / future
                :mod (t / that)))))
"
11,11_387,"# ::tok This House has said it out loud : The future of Ukraine is in our Union .
# ::alignments t~0 g~1 n~1 0~1 s~3 l~6 f~9 c~11 n2~11 1~11 w~14 o~15 n3~15 2~15
(s / say-01
    :ARG0 (g / government-organization
        :name (n / name
            :op1 ""House"")
        :mod (t / this))
    :ARG1 (f / future
        :location (o / organization
            :name (n3 / name
                :op1 ""Union"")
            :poss (w / we))
        :poss (c / country
            :name (n2 / name
                :op1 ""Ukraine"")))
    :manner (l / loud))
"
11,11_388,"# ::tok The future of the Western Balkans is in our Union .
# ::alignments f~1 w2~4 n~4 2~4 0~5 w~8 o~9 n2~9 1~9
(f / future
    :location (o / organization
        :name (n2 / name
            :op1 ""Union"")
        :poss (w / we))
    :poss (w2 / world-region
        :name (n / name
            :op1 ""Western""
            :op2 ""Balkans"")))
"
11,11_389,"# ::tok The future of Moldova is in our Union .
# ::alignments f~1 c~3 n~3 0~3 w~6 o~7 n2~7 1~7
(f / future
    :location (o / organization
        :name (n2 / name
            :op1 ""Union"")
        :poss (w / we))
    :poss (c / country
        :name (n / name
            :op1 ""Moldova"")))
"
11,11_390,"# ::tok And I know just how important the EU perspective is for so many people in Georgia .
# ::alignments a~0 i~1 k~2 j~3 s~4 i2~5 o~7 n~7 0~7 p2~8 s2~11 m~12 p~13 c~15 n2~15 1~15
(a / and
    :op2 (k / know-01
        :ARG0 (i / i)
        :ARG1 (i2 / important
            :beneficiary (p / person
                :quant (m / many
                    :degree (s2 / so))
                :location (c / country
                    :name (n2 / name
                        :op1 ""Georgia"")))
            :degree (s / so
                :mod (j / just))
            :domain (p2 / perspective
                :mod (o / organization
                    :name (n / name
                        :op1 ""EU""))))))
"
11,11_391,"# ::tok Honourable Members , I started by speaking of Europe responding to the call of history .
# ::alignments h2~0 m~1 i~3 s2~4 s~6 c2~8 n~8 0~8 r~9 c~12 h~14
(s2 / start-01
    :ARG0 (i / i)
    :ARG2 (m / member
        :mod (h2 / honorable))
    :ARG2 (s / speak-01
        :ARG0 i
        :ARG1 (r / respond-01
            :ARG0 (c2 / continent
                :name (n / name
                    :op1 ""Europe""))
            :ARG1 (c / call-02
                :ARG0 (h / history)))))
"
11,11_392,"# ::tok And history is now calling us to work on completing our Union .
# ::alignments a~0 h~1 n~3 c~4 w~5 w2~7 c2~9 u~11
(a / and
    :op2 (c / call-03
        :ARG0 (h / history)
        :ARG1 (w / we)
        :ARG2 (w2 / work-01
            :ARG0 w
            :ARG1 (c2 / complete-01
                :ARG0 w
                :ARG1 (u / union-02
                    :ARG1 w)))
        :time (n / now)))
"
11,11_393,"# ::tok In a world where some are trying to pick off countries one by one , we cannot afford to leave our fellow Europeans behind .
# ::alignments w2~2 s~4 t~6 p2~8 c2~10 o~13 0~14 w~15 p3~16 a~17 l~19 f~21 c~22 n~22 1~22 b~23 p~24
(p3 / possible-01
    :ARG1 (a / afford-01
        :ARG0 (w / we)
        :ARG1 (l / leave-behind-18
            :ARG0 w
            :ARG2 (b / behind
                :op1 (p / person
                    :mod (c / continent
                        :name (n / name
                            :op1 ""Europe""))
                    :mod (f / fellow)
                    :poss w))))
    :location (w2 / world
        :location-of (t / try-01
            :ARG0 (s / some)
            :ARG1 (p2 / pick-off-03
                :ARG0 s
                :ARG1 (c2 / country)
                :manner (o / one-by-one))))
    :polarity -)
"
11,11_394,"# ::tok In a world where size and weight matters , it is clearly in Europe 's strategic and security interests to complete our Union .
# ::alignments w2~2 s2~4 a~5 w~6 m~7 c~11 c3~13 n~13 0~13 s3~15 s~17 i~18 c2~20 o~22 n2~22 1~22
(i / interest-01
    :ARG1 (c3 / continent
        :name (n / name
            :op1 ""Europe""))
    :ARG1-of (c / clear-06)
    :ARG2 (c2 / complete-01
        :ARG0 c3
        :ARG1 (o / organization
            :name (n2 / name
                :op1 ""Union"")
            :poss c3))
    :location (w2 / world
        :location-of (m / matter-01
            :ARG1 (a / and
                :op1 (s2 / size)
                :op2 (w / weight))))
    :mod (s / security)
    :mod (s3 / strategic))
"
11,11_395,"# ::tok But beyond the politics and geopolitics of it , we need to picture what is at stake .
# ::alignments c~0 b~1 p2~3 a~4 g~5 i~7 w~9 n~10 p~12 t~13 s~16
(c / contrast-01
    :ARG2 (n / need-01
        :ARG0 (w / we)
        :ARG1 (p / picture-01
            :ARG0 w
            :ARG1 (t / thing
                :ARG1-of (s / stake-01)))
        :mod (b / beyond
            :op1 (a / and
                :op1 (p2 / politics)
                :op2 (g / geopolitics)
                :poss (i / it)))))
"
11,11_396,"# ::tok We need to set out a vision for a successful enlargement .
# ::alignments w~0 n~1 s~3 e~6 s2~9 e2~10
(n / need-01
    :ARG0 (w / we)
    :ARG1 (s / set-out-06
        :ARG0 w
        :ARG1 (e / envision-01
            :ARG1 (e2 / expand-01
                :ARG1-of (s2 / succeed-01)))))
"
11,11_397,"# ::tok A Union complete with over 500 million people living in a free , democratic and prosperous Union .
# ::alignments u2~1 c~2 o~4 0~5 p~7 l~8 f~11 d~13 p2~15 u~16
(u2 / union-02
    :ARG1-of (c / complete-02
        :ARG2 (p / person
            :quant (o / over
                :op1 500000000)
            :ARG0-of (l / live-01
                :location (u / union
                    :ARG0-of (p2 / prosper-01)
                    :ARG1-of (f / free-04)
                    :mod (d / democracy))))))
"
11,11_398,"# ::tok A Union complete with young people who can live , study and work in freedom .
# ::alignments u~1 c~2 y~4 p~5 p2~7 l~8 s~10 w~12 f~14
(u / union
    :ARG1-of (c / complete-01
        :ARG2 (p / person
            :ARG0-of (l / live-01
                :ARG1-of (p2 / possible-01))
            :ARG0-of (s / study-01
                :ARG1-of p2)
            :ARG0-of (w / work-01
                :ARG1-of p2
                :ARG1-of (f / free-04))
            :mod (y / young))))
"
11,11_399,"# ::tok A Union complete with vibrant democracies in which judiciaries are independent , oppositions are respected , and journalists are protected .
# ::alignments u~1 c~2 v~4 d~5 j2~8 0~9 d2~10 o~12 r~14 a~16 j~17 p~19
(u / union-02
    :ARG1-of (c / complete-02
        :ARG2 (d / democracy
            :location-of (a / and
                :op1 (d2 / depend-01
                    :ARG0 (j2 / judiciary)
                    :polarity -)
                :op2 (r / respect-01
                    :ARG1 (o / oppose-01))
                :op3 (p / protect-01
                    :ARG1 (j / journalist)))
            :mod (v / vibrant))))
"
11,11_400,"# ::tok Because the rule of law and fundamental rights will always be the foundation of our Union – in current and in future Member States .
# ::alignments c~0 r2~2 l~4 a2~5 f2~6 r~7 a~9 f~12 w~14 o~15 n~15 0~15 c2~18 f3~21 h~22 m~22 s~23
(c / cause-01
    :ARG0 (f / found-01
        :ARG1 (o / organization
            :name (n / name
                :op1 ""Union"")
            :poss (w / we))
        :ARG2 (a2 / and
            :op1 (r2 / rule
                :poss (l / law))
            :op2 (r / right-05
                :mod (f2 / fundamental)))
        :location (s / state
            :ARG0-of (h / have-org-role-91
                :ARG1 o
                :ARG2 (m / member))
            :time (f3 / future)
            :time (c2 / current))
        :time (a / always)))
"
11,11_401,"# ::tok This is why the Commission has made the Rule of Law Reports a key priority .
# ::alignments t~0 c~2 c2~4 r~8 n~8 2~8 3~9 0~10 1~11 k~13 p~14
(c / cause-01
    :ARG0 (t / this)
    :ARG1 (p / prioritize-01
        :ARG0 (c2 / commission)
        :ARG1 (r / report
            :name (n / name
                :op1 ""Rule""
                :op2 ""of""
                :op3 ""Law""
                :op4 ""Reports""))
        :ARG1-of (k / key-02)))
"
11,11_402,"# ::tok We now work closely with Member States to identify progress and concerns – and make recommendations for the year ahead .
# ::alignments w~0 n~1 w2~2 c~3 h~5 m~5 s~6 i~8 p~9 a2~10 c2~11 a3~13 r~15 y~18 a~19
(w2 / work-01
    :ARG0 (w / we)
    :ARG1 (a2 / and
        :op1 (i / identify-01
            :ARG0 w
            :ARG1 (a3 / and
                :op1 (p / progress-01)
                :op2 (c2 / concern-01)))
        :op2 (r / recommend-01
            :ARG0 w
            :ARG1 (y / year
                :mod (a / ahead))))
    :ARG1-of (c / close-10)
    :ARG3 (s / state
        :ARG0-of (h / have-org-role-91
            :ARG2 (m / member)))
    :time (n / now))
"
11,11_403,"# ::tok This has ensured accountability in front of this House and national parliaments .
# ::alignments t~0 e~2 a~3 i~5 t2~7 g~8 n~8 0~8 a2~9 n3~10 g2~11 n2~11 1~11
(e / ensure-01
    :ARG0 (t / this)
    :ARG1 (a / accountable-02
        :location (i / in-front-of
            :op1 (a2 / and
                :op1 (g / government-organization
                    :name (n / name
                        :op1 ""House"")
                    :mod (t2 / this))
                :op2 (g2 / government-organization
                    :name (n2 / name
                        :op1 ""Parliament"")
                    :mod (n3 / nation))))))
"
11,11_404,"# ::tok It has allowed for dialogue between Member States .
# ::alignments i~0 a~2 d~4 h~6 m~6 s~7
(a / allow-01
    :ARG0 (i / it)
    :ARG1 (d / dialogue-01
        :ARG0 (s / state
            :ARG0-of (h / have-org-role-91
                :ARG2 (m / member)))))
"
11,11_405,"# ::tok And it is delivering results .
# ::alignments a~0 i~1 d~3 t~4 r~4
(a / and
    :op2 (d / deliver-01
        :ARG0 (i / it)
        :ARG1 (t / thing
            :ARG2-of (r / result-01))))
"
11,11_406,"# ::tok I believe that it can do the same for future Member States .
# ::alignments i~0 b~1 i2~3 p~4 d~5 t~7 s~7 f~9 h~10 m~10 s2~11
(b / believe-01
    :ARG0 (i / i)
    :ARG1 (p / possible-01
        :ARG1 (d / do-02
            :ARG0 (i2 / it)
            :ARG1 (t / thing
                :ARG1-of (s / same-01))
            :ARG2 (s2 / state
                :ARG0-of (h / have-org-role-91
                    :ARG2 (m / member)
                    :time (f / future))))))
"
11,11_407,"# ::tok This is why I am very happy to announce that we will open the Rule of Law Reports to those accession countries who get up to speed even faster .
# ::alignments t2~0 c~2 i~3 v~5 h~6 a2~8 w~10 o~12 r~14 n~14 2~14 3~15 0~16 1~17 t~19 a~20 c2~21 g~23 s~26 e~27 f~28 m~29
(c / cause-01
    :ARG0 (t2 / this)
    :ARG1 (h / happy-01
        :ARG0 (a2 / announce-01
            :ARG1 (o / open-01
                :ARG0 (w / we)
                :ARG1 (r / report
                    :name (n / name
                        :op1 ""Rule""
                        :op2 ""of""
                        :op3 ""Law""
                        :op4 ""Reports""))
                :ARG3 (c2 / country
                    :ARG0-of (a / access-01)
                    :ARG1-of (g / get-05
                        :ARG1-of (f / fast-02
                            :degree (m / more)
                            :mod (e / even))
                        :ARG2 (s / speed-01
                            :ARG1 c2))
                    :mod (t / that))))
        :ARG1 (i / i)
        :degree (v / very)))
"
11,11_408,"# ::tok This will place them on an equal footing with Member States .
# ::alignments t2~0 p~2 t~3 e~6 f~7 h~9 m~9 s~10
(p / place-01
    :ARG0 (t2 / this)
    :ARG1 (t / they)
    :ARG2 (f / footing
        :ARG1-of (e / equal-01
            :ARG2 (s / state
                :ARG0-of (h / have-org-role-91
                    :ARG2 (m / member))))))
"
11,11_409,"# ::tok And support them in their reform efforts .
# ::alignments a~0 s~1 t~2 0~3 y~4 r~5 e~6
(a / and
    :op2 (s / support-01
        :ARG0 (y / you)
        :ARG1 (t / they)
        :mode imperative
        :topic (e / effort-01
            :ARG0 t
            :ARG1 (r / reform-01
                :ARG0 t))))
"
